4644	75
-3	-2	
raw
Accepted	Cluster	Timestamp	Height	Width	Slope	SlopeD	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74
1	-2	2880965	959.000000	12.000000	79.916667	18.169048	-107.282037	-97.282037	-90.282037	-77.282037	-71.282037	-62.282037	-55.282037	-67.282037	-82.282037	-121.282037	-189.282037	-253.282037	-343.282037	-424.282037	-494.282037	-544.282037	-547.282037	-535.282037	-484.282037	-399.282037	-296.282037	-177.282037	-62.282037	67.717963	176.717963	267.717963	332.717963	381.717963	411.717963	403.717963	395.717963	374.717963	356.717963	326.717963	290.717963	273.717963	248.717963	228.717963	206.717963	182.717963	171.717963	155.717963	134.717963	118.717963	97.717963	83.717963	71.717963	52.717963	37.717963	28.717963	20.717963	10.717963	1.717963	-7.282037	-13.282037	-18.282037	-20.282037	-16.282037	-31.282037	-30.282037	-30.282037	-29.282037	-31.282037	-50.282037	-34.282037	-34.282037	-40.282037	-44.282037	-49.282037	-41.282037	-56.282037	-69.282037	-83.282037	-94.282037	-106.282037
1	-2	2880976	1006.000000	14.000000	71.857143	20.955738	-85.282037	-93.282037	-64.282037	-58.282037	-56.282037	-56.282037	-69.282037	-78.282037	-142.282037	-213.282037	-290.282037	-383.282037	-478.282037	-561.282037	-613.282037	-636.282037	-623.282037	-574.282037	-487.282037	-381.282037	-257.282037	-129.282037	-14.282037	96.717963	188.717963	264.717963	318.717963	351.717963	365.717963	369.717963	356.717963	333.717963	309.717963	283.717963	263.717963	244.717963	230.717963	225.717963	214.717963	210.717963	202.717963	188.717963	161.717963	154.717963	122.717963	82.717963	40.717963	0.717963	-20.282037	-73.282037	-91.282037	-103.282037	-104.282037	-92.282037	-80.282037	-49.282037	-24.282037	-0.282037	22.717963	36.717963	39.717963	45.717963	48.717963	39.717963	26.717963	7.717963	-2.282037	-17.282037	-34.282037	-44.282037	-52.282037	-49.282037	-48.282037	-48.282037	-40.282037
1	-2	2880990	930.000000	12.000000	77.500000	21.356012	-8.282037	-12.282037	-29.282037	-33.282037	-38.282037	-52.282037	-65.282037	-82.282037	-111.282037	-140.282037	-189.282037	-253.282037	-322.282037	-402.282037	-462.282037	-511.282037	-536.282037	-530.282037	-492.282037	-412.282037	-308.282037	-196.282037	-67.282037	57.717963	168.717963	264.717963	326.717963	368.717963	393.717963	383.717963	361.717963	307.717963	272.717963	230.717963	190.717963	150.717963	123.717963	116.717963	91.717963	87.717963	76.717963	80.717963	73.717963	65.717963	73.717963	64.717963	60.717963	54.717963	53.717963	39.717963	18.717963	2.717963	-5.282037	-20.282037	-27.282037	-30.282037	-35.282037	-23.282037	-10.282037	-5.282037	3.717963	4.717963	15.717963	20.717963	10.717963	-0.282037	-13.282037	-24.282037	-37.282037	-60.282037	-80.282037	-90.282037	-110.282037	-106.282037	-125.282037
1	-2	2881011	983.000000	13.000000	75.615385	21.106445	14.717963	-2.282037	-6.282037	-3.282037	-14.282037	-26.282037	-55.282037	-73.282037	-109.282037	-161.282037	-231.282037	-308.282037	-400.282037	-484.282037	-552.282037	-597.282037	-604.282037	-586.282037	-524.282037	-428.282037	-310.282037	-181.282037	-49.282037	72.717963	185.717963	270.717963	329.717963	363.717963	377.717963	378.717963	359.717963	330.717963	306.717963	277.717963	253.717963	221.717963	210.717963	193.717963	186.717963	178.717963	177.717963	182.717963	157.717963	153.717963	143.717963	129.717963	111.717963	87.717963	94.717963	89.717963	80.717963	77.717963	72.717963	65.717963	48.717963	17.717963	-22.282037	-60.282037	-102.282037	-134.282037	-167.282037	-178.282037	-168.282037	-150.282037	-115.282037	-87.282037	-54.282037	-11.282037	18.717963	42.717963	54.717963	60.717963	63.717963	55.717963	26.717963
1	-2	2881033	1012.000000	13.000000	77.846154	25.986063	-34.282037	-49.282037	-51.282037	-49.282037	-56.282037	-49.282037	-45.282037	-46.282037	-51.282037	-79.282037	-108.282037	-170.282037	-245.282037	-326.282037	-411.282037	-485.282037	-545.282037	-542.282037	-517.282037	-456.282037	-368.282037	-243.282037	-97.282037	21.717963	153.717963	262.717963	352.717963	415.717963	443.717963	466.717963	462.717963	444.717963	419.717963	380.717963	340.717963	303.717963	263.717963	233.717963	200.717963	173.717963	147.717963	116.717963	84.717963	57.717963	27.717963	-0.282037	-13.282037	-31.282037	-39.282037	-51.282037	-54.282037	-47.282037	-57.282037	-52.282037	-51.282037	-49.282037	-34.282037	-44.282037	-18.282037	-9.282037	-0.282037	4.717963	14.717963	29.717963	22.717963	19.717963	13.717963	10.717963	0.717963	-17.282037	-23.282037	-38.282037	-49.282037	-68.282037	-89.282037
1	-2	2881051	857.000000	12.000000	71.416667	18.718288	-158.282037	-151.282037	-138.282037	-113.282037	-94.282037	-78.282037	-65.282037	-57.282037	-42.282037	-61.282037	-80.282037	-129.282037	-186.282037	-246.282037	-310.282037	-355.282037	-400.282037	-404.282037	-372.282037	-316.282037	-245.282037	-152.282037	-30.282037	79.717963	184.717963	268.717963	340.717963	401.717963	433.717963	452.717963	448.717963	429.717963	413.717963	383.717963	343.717963	300.717963	259.717963	229.717963	197.717963	157.717963	132.717963	114.717963	107.717963	99.717963	90.717963	92.717963	98.717963	104.717963	111.717963	107.717963	93.717963	110.717963	104.717963	99.717963	88.717963	74.717963	83.717963	51.717963	32.717963	13.717963	-10.282037	-31.282037	-56.282037	-69.282037	-89.282037	-102.282037	-107.282037	-104.282037	-112.282037	-110.282037	-106.282037	-94.282037	-86.282037	-80.282037	-70.282037
1	-2	2881064	859.000000	25.000000	34.360000	7.830605	-76.282037	-134.282037	-202.282037	-273.282037	-336.282037	-386.282037	-408.282037	-398.282037	-382.282037	-350.282037	-318.282037	-297.282037	-280.282037	-285.282037	-294.282037	-302.282037	-312.282037	-301.282037	-279.282037	-237.282037	-170.282037	-91.282037	-1.282037	93.717963	186.717963	267.717963	334.717963	388.717963	430.717963	447.717963	443.717963	450.717963	422.717963	396.717963	358.717963	320.717963	291.717963	241.717963	204.717963	177.717963	145.717963	126.717963	99.717963	87.717963	77.717963	56.717963	36.717963	-1.282037	-27.282037	-44.282037	-72.282037	-109.282037	-132.282037	-147.282037	-151.282037	-151.282037	-159.282037	-158.282037	-142.282037	-125.282037	-99.282037	-81.282037	-53.282037	-27.282037	-14.282037	7.717963	9.717963	6.717963	-2.282037	-22.282037	-49.282037	-90.282037	-115.282037	-142.282037	-175.282037
1	-2	2881097	1053.000000	14.000000	75.214286	17.643050	-60.282037	-60.282037	-43.282037	-49.282037	-65.282037	-87.282037	-125.282037	-176.282037	-237.282037	-300.282037	-368.282037	-441.282037	-512.282037	-561.282037	-607.282037	-628.282037	-620.282037	-584.282037	-512.282037	-419.282037	-307.282037	-181.282037	-53.282037	67.717963	178.717963	265.717963	334.717963	382.717963	406.717963	424.717963	409.717963	406.717963	388.717963	363.717963	342.717963	312.717963	296.717963	261.717963	238.717963	220.717963	207.717963	194.717963	182.717963	193.717963	188.717963	188.717963	176.717963	172.717963	164.717963	145.717963	128.717963	112.717963	96.717963	85.717963	70.717963	53.717963	44.717963	31.717963	29.717963	14.717963	-4.282037	-13.282037	-23.282037	-30.282037	-41.282037	-55.282037	-54.282037	-53.282037	-56.282037	-57.282037	-58.282037	-68.282037	-50.282037	-54.282037	-60.282037
1	-2	2881130	950.000000	13.000000	73.076923	18.652689	59.717963	54.717963	52.717963	44.717963	40.717963	35.717963	14.717963	2.717963	-20.282037	-51.282037	-108.282037	-186.282037	-254.282037	-326.282037	-398.282037	-456.282037	-488.282037	-479.282037	-434.282037	-370.282037	-280.282037	-174.282037	-58.282037	68.717963	172.717963	262.717963	337.717963	397.717963	444.717963	461.717963	451.717963	443.717963	422.717963	383.717963	357.717963	308.717963	277.717963	243.717963	206.717963	192.717963	138.717963	119.717963	106.717963	85.717963	70.717963	48.717963	44.717963	43.717963	24.717963	5.717963	-7.282037	-25.282037	-33.282037	-49.282037	-73.282037	-80.282037	-91.282037	-89.282037	-93.282037	-106.282037	-96.282037	-85.282037	-78.282037	-72.282037	-69.282037	-59.282037	-42.282037	-40.282037	-33.282037	-25.282037	-24.282037	-22.282037	-32.282037	-46.282037	-68.282037
1	-2	2881133	665.000000	11.000000	60.454545	21.571671	50.717963	52.717963	44.717963	53.717963	49.717963	56.717963	58.717963	62.717963	68.717963	25.717963	-10.282037	-67.282037	-142.282037	-222.282037	-304.282037	-342.282037	-360.282037	-354.282037	-308.282037	-238.282037	-148.282037	-45.282037	49.717963	137.717963	210.717963	262.717963	297.717963	304.717963	293.717963	275.717963	250.717963	217.717963	178.717963	143.717963	113.717963	87.717963	58.717963	39.717963	23.717963	14.717963	16.717963	12.717963	20.717963	14.717963	30.717963	42.717963	46.717963	43.717963	38.717963	47.717963	24.717963	6.717963	-13.282037	-22.282037	-29.282037	-45.282037	-36.282037	-42.282037	-30.282037	-13.282037	-8.282037	5.717963	7.717963	16.717963	27.717963	14.717963	5.717963	-0.282037	-10.282037	-12.282037	-24.282037	-30.282037	-27.282037	-36.282037	-39.282037
1	-2	2881145	971.000000	12.000000	80.916667	22.758426	-60.282037	-47.282037	-43.282037	-21.282037	-19.282037	-28.282037	-30.282037	-50.282037	-74.282037	-122.282037	-190.282037	-259.282037	-338.282037	-425.282037	-501.282037	-548.282037	-566.282037	-547.282037	-507.282037	-423.282037	-321.282037	-196.282037	-63.282037	56.717963	169.717963	266.717963	344.717963	384.717963	404.717963	404.717963	396.717963	374.717963	339.717963	314.717963	286.717963	268.717963	251.717963	239.717963	224.717963	217.717963	212.717963	205.717963	194.717963	176.717963	167.717963	151.717963	128.717963	98.717963	67.717963	42.717963	13.717963	-14.282037	-45.282037	-66.282037	-76.282037	-86.282037	-81.282037	-84.282037	-75.282037	-57.282037	-35.282037	-29.282037	-19.282037	-6.282037	7.717963	14.717963	7.717963	5.717963	-6.282037	-14.282037	-20.282037	-33.282037	-49.282037	-54.282037	-53.282037
1	-2	2881147	926.000000	12.000000	77.166667	22.869241	-15.282037	-21.282037	-22.282037	-28.282037	-37.282037	-48.282037	-48.282037	-58.282037	-87.282037	-133.282037	-198.282037	-280.282037	-342.282037	-419.282037	-482.282037	-524.282037	-530.282037	-480.282037	-445.282037	-365.282037	-259.282037	-142.282037	-20.282037	79.717963	181.717963	264.717963	327.717963	371.717963	395.717963	392.717963	393.717963	380.717963	355.717963	323.717963	280.717963	252.717963	220.717963	181.717963	151.717963	118.717963	99.717963	87.717963	65.717963	54.717963	52.717963	51.717963	62.717963	64.717963	58.717963	65.717963	73.717963	78.717963	53.717963	48.717963	37.717963	23.717963	-0.282037	-21.282037	-30.282037	-53.282037	-51.282037	-59.282037	-59.282037	-61.282037	-69.282037	-51.282037	-64.282037	-75.282037	-81.282037	-92.282037	-100.282037	-116.282037	-129.282037	-133.282037	-138.282037
1	-2	2881172	1185.000000	14.000000	84.642857	21.443048	-80.282037	-85.282037	-98.282037	-82.282037	-85.282037	-92.282037	-113.282037	-146.282037	-187.282037	-261.282037	-353.282037	-452.282037	-557.282037	-643.282037	-711.282037	-748.282037	-743.282037	-696.282037	-612.282037	-496.282037	-365.282037	-224.282037	-78.282037	53.717963	170.717963	269.717963	339.717963	397.717963	429.717963	436.717963	422.717963	382.717963	348.717963	293.717963	238.717963	193.717963	156.717963	144.717963	129.717963	137.717963	155.717963	179.717963	208.717963	232.717963	266.717963	281.717963	292.717963	291.717963	291.717963	281.717963	259.717963	246.717963	224.717963	202.717963	183.717963	160.717963	153.717963	138.717963	119.717963	113.717963	106.717963	106.717963	101.717963	86.717963	82.717963	73.717963	63.717963	48.717963	28.717963	19.717963	12.717963	0.717963	-14.282037	-13.282037	-20.282037
1	-2	2881173	934.000000	10.000000	93.400000	15.399743	-495.282037	-369.282037	-230.282037	-89.282037	48.717963	158.717963	259.717963	334.717963	392.717963	426.717963	438.717963	423.717963	390.717963	347.717963	297.717963	242.717963	193.717963	161.717963	135.717963	131.717963	136.717963	154.717963	178.717963	205.717963	242.717963	262.717963	275.717963	288.717963	294.717963	292.717963	274.717963	257.717963	246.717963	224.717963	202.717963	184.717963	160.717963	153.717963	136.717963	122.717963	118.717963	103.717963	103.717963	101.717963	88.717963	80.717963	58.717963	54.717963	50.717963	27.717963	13.717963	8.717963	1.717963	-2.282037	-15.282037	-26.282037	-26.282037	-39.282037	-42.282037	-63.282037	-83.282037	-89.282037	-104.282037	-121.282037	-134.282037	-142.282037	-142.282037	-145.282037	-149.282037	-137.282037	-127.282037	-115.282037	-97.282037	-83.282037	-70.282037
1	-2	2881192	953.000000	13.000000	73.307692	22.265240	42.717963	14.717963	5.717963	-4.282037	-19.282037	-25.282037	-51.282037	-45.282037	-70.282037	-114.282037	-172.282037	-246.282037	-320.282037	-413.282037	-483.282037	-531.282037	-545.282037	-527.282037	-476.282037	-385.282037	-283.282037	-159.282037	-36.282037	83.717963	183.717963	266.717963	334.717963	382.717963	404.717963	407.717963	402.717963	384.717963	356.717963	321.717963	287.717963	253.717963	226.717963	196.717963	172.717963	155.717963	145.717963	147.717963	128.717963	123.717963	116.717963	106.717963	87.717963	48.717963	49.717963	26.717963	14.717963	6.717963	-0.282037	15.717963	-2.282037	0.717963	3.717963	5.717963	8.717963	7.717963	12.717963	12.717963	8.717963	8.717963	15.717963	5.717963	1.717963	-4.282037	-16.282037	-21.282037	-44.282037	-64.282037	-82.282037	-100.282037	-112.282037
1	-2	2881186	969.000000	13.000000	74.538462	22.127352	-13.282037	-1.282037	-14.282037	-30.282037	-47.282037	-61.282037	-78.282037	-114.282037	-160.282037	-221.282037	-294.282037	-371.282037	-451.282037	-530.282037	-589.282037	-607.282037	-600.282037	-561.282037	-502.282037	-415.282037	-286.282037	-160.282037	-39.282037	71.717963	165.717963	264.717963	321.717963	349.717963	361.717963	351.717963	346.717963	319.717963	279.717963	251.717963	223.717963	200.717963	178.717963	158.717963	142.717963	137.717963	127.717963	127.717963	121.717963	99.717963	101.717963	93.717963	85.717963	68.717963	48.717963	56.717963	47.717963	27.717963	15.717963	-2.282037	-2.282037	-11.282037	-27.282037	-28.282037	-29.282037	-21.282037	-17.282037	-20.282037	-20.282037	-16.282037	-10.282037	-7.282037	-6.282037	-6.282037	3.717963	11.717963	10.717963	9.717963	-0.282037	-1.282037	-11.282037
